ID,CLASSIFIED,TYPE
LUCENE-3752,CLEANUP,TASK
LUCENE-3757,DESIGN_DEFECT,IMPROVEMENT
LUCENE-376,BUILD_SYSTEM,IMPROVEMENT
LUCENE-3760,REFACTORING,IMPROVEMENT
LUCENE-3761,RFE,IMPROVEMENT
LUCENE-3762,TEST,IMPROVEMENT
LUCENE-3764,REFACTORING,TASK
LUCENE-3765,RFE,BUG
LUCENE-3766,CLEANUP,IMPROVEMENT
LUCENE-3767,REFACTORING,IMPROVEMENT
LUCENE-3769,REFACTORING,IMPROVEMENT
LUCENE-377,BUILD_SYSTEM,BUG
LUCENE-3770,REFACTORING,
LUCENE-3771,TEST,
LUCENE-3773,IMPROVEMENT,IMPROVEMENT
LUCENE-3776,DESIGN_DEFECT,IMPROVEMENT
LUCENE-3778,DESIGN_DEFECT,IMPROVEMENT
LUCENE-378,BUILD_SYSTEM,BUG
LUCENE-3789,DESIGN_DEFECT,IMPROVEMENT
LUCENE-379,IMPROVEMENT,IMPROVEMENT
LUCENE-3790,BUG,BUG
LUCENE-3794,BUG,BUG
LUCENE-3795,RFE,RFE
LUCENE-3796,DESIGN_DEFECT,BUG
LUCENE-380,RFE,BUG
LUCENE-3800,BUG,BUG
LUCENE-3801,IMPROVEMENT,IMPROVEMENT
LUCENE-3802,RFE,RFE
LUCENE-3807,REFACTORING,IMPROVEMENT
LUCENE-381,RFE,BUG
LUCENE-3811,CLEANUP,BUG
LUCENE-3815,CLEANUP,BUG
LUCENE-3816,BUG,BUG
LUCENE-3818,TEST,BUG
LUCENE-3820,IMPROVEMENT,BUG
LUCENE-3822,TEST,BUG
LUCENE-3823,RFE,IMPROVEMENT
LUCENE-3824,DESIGN_DEFECT,IMPROVEMENT
LUCENE-3827,DESIGN_DEFECT,IMPROVEMENT
LUCENE-383,BUG,BUG
LUCENE-3831,BUG,BUG
LUCENE-3835,BUG,BUG
LUCENE-384,BUG,BUG
LUCENE-3841,BUG,BUG
LUCENE-3847,RFE,IMPROVEMENT
LUCENE-3848,BUG,BUG
LUCENE-385,RFE,BUG
LUCENE-3850,CLEANUP,IMPROVEMENT
LUCENE-3851,TEST,BUG
LUCENE-3852,REFACTORING,IMPROVEMENT
LUCENE-3855,BUG,BUG
LUCENE-3856,RFE,IMPROVEMENT
LUCENE-3857,TEST,TASK
LUCENE-3859,REFACTORING,TASK
LUCENE-386,BUILD_SYSTEM,BUG
LUCENE-3860,BUG,BUG
LUCENE-3863,REFACTORING,IMPROVEMENT
LUCENE-3864,RFE,IMPROVEMENT
LUCENE-3867,BUG,BUG
LUCENE-387,RFE,BUG
LUCENE-3870,BUG,BUG
LUCENE-3871,TEST,BUG
LUCENE-3872,BUG,BUG
LUCENE-3874,BUG,BUG
LUCENE-3876,BUG,BUG
LUCENE-3879,BUG,BUG
LUCENE-388,IMPROVEMENT,BUG
LUCENE-3880,IMPROVEMENT,BUG
LUCENE-3881,RFE,RFE
LUCENE-3883,RFE,RFE
LUCENE-3886,IMPROVEMENT,BUG
LUCENE-3889,CLEANUP,TASK
LUCENE-389,RFE,IMPROVEMENT
LUCENE-3894,IMPROVEMENT,IMPROVEMENT
LUCENE-3895,TEST,BUG
LUCENE-3896,TEST,BUG
LUCENE-3897,BUG,BUG
LUCENE-3898,TEST,BUG
LUCENE-3899,TEST,TEST
LUCENE-3901,RFE,RFE
LUCENE-3903,CLEANUP,BUG
LUCENE-3904,CLEANUP,BUG
LUCENE-3905,TEST,IMPROVEMENT
LUCENE-3906,IMPROVEMENT,TASK
LUCENE-3908,TEST,BUG
LUCENE-3909,IMPROVEMENT,IMPROVEMENT
LUCENE-3911,TEST,TASK
LUCENE-3913,BUG,BUG
LUCENE-3915,RFE,RFE
LUCENE-392,IMPROVEMENT,BUG
LUCENE-393,BUG,BUG
LUCENE-395,RFE,IMPROVEMENT
LUCENE-398,BUG,BUG
LUCENE-399,RFE,IMPROVEMENT
LUCENE-400,RFE,IMPROVEMENT
LUCENE-401,BUILD_SYSTEM,BUG
LUCENE-404,BUG,BUG
LUCENE-406,RFE,RFE
LUCENE-411,IMPROVEMENT,IMPROVEMENT
LUCENE-413,BUG,BUG
LUCENE-415,BUG,BUG
LUCENE-418,RFE,BUG
LUCENE-419,REFACTORING,BUG
LUCENE-421,RFE,IMPROVEMENT
LUCENE-423,IMPROVEMENT,IMPROVEMENT
LUCENE-429,IMPROVEMENT,IMPROVEMENT
LUCENE-430,IMPROVEMENT,IMPROVEMENT
LUCENE-431,IMPROVEMENT,IMPROVEMENT
LUCENE-432,REFACTORING,BUG
LUCENE-433,OTHER,BUG
LUCENE-435,IMPROVEMENT,IMPROVEMENT
LUCENE-436,BUG,IMPROVEMENT
LUCENE-437,BUG,BUG
LUCENE-438,REFACTORING,IMPROVEMENT
LUCENE-439,BUG,BUG
LUCENE-440,DESIGN_DEFECT,BUG
LUCENE-441,IMPROVEMENT,BUG
LUCENE-442,TEST,BUG
LUCENE-443,IMPROVEMENT,BUG
LUCENE-444,BUG,BUG
LUCENE-446,RFE,RFE
LUCENE-447,BUILD_SYSTEM,IMPROVEMENT
LUCENE-448,RFE,RFE
LUCENE-449,IMPROVEMENT,IMPROVEMENT
LUCENE-450,BUG,BUG
LUCENE-451,BUG,BUG
LUCENE-452,DESIGN_DEFECT,IMPROVEMENT
LUCENE-453,BUG,BUG
LUCENE-454,IMPROVEMENT,IMPROVEMENT
LUCENE-455,BUG,BUG
LUCENE-456,BUG,BUG
LUCENE-460,IMPROVEMENT,IMPROVEMENT
LUCENE-461,BUG,BUG
LUCENE-462,BUG,BUG
LUCENE-465,TEST,BUG
LUCENE-467,IMPROVEMENT,IMPROVEMENT
LUCENE-468,DOCUMENTATION,IMPROVEMENT
LUCENE-469,BUG,BUG
LUCENE-470,TEST,TEST
LUCENE-471,BUILD_SYSTEM,BUG
LUCENE-475,IMPROVEMENT,IMPROVEMENT
LUCENE-476,RFE,IMPROVEMENT
LUCENE-478,BUG,BUG
LUCENE-479,BUG,BUG
LUCENE-481,BUG,BUG
LUCENE-482,RFE,RFE
LUCENE-483,BUG,BUG
LUCENE-485,IMPROVEMENT,IMPROVEMENT
LUCENE-486,TEST,TEST
LUCENE-488,BUG,BUG
LUCENE-489,RFE,
LUCENE-490,BUILD_SYSTEM,BUG
LUCENE-491,BUG,BUG
LUCENE-493,DOCUMENTATION,BUG
LUCENE-494,RFE,RFE
LUCENE-495,BUG,IMPROVEMENT
LUCENE-496,RFE,RFE
LUCENE-499,DOCUMENTATION,IMPROVEMENT
LUCENE-500,CLEANUP,TASK
LUCENE-501,TASK,TASK
LUCENE-502,IMPROVEMENT,IMPROVEMENT
LUCENE-503,RFE,RFE
LUCENE-504,BUG,BUG
LUCENE-505,IMPROVEMENT,IMPROVEMENT
LUCENE-506,IMPROVEMENT,IMPROVEMENT
LUCENE-508,BUG,BUG
LUCENE-510,IMPROVEMENT,IMPROVEMENT
LUCENE-511,BUG,BUG
LUCENE-512,BUG,BUG
LUCENE-513,CLEANUP,IMPROVEMENT
LUCENE-514,RFE,IMPROVEMENT
LUCENE-515,BUG,BUG
LUCENE-516,TEST,BUG
LUCENE-518,BUG,BUG
LUCENE-523,BUG,BUG
LUCENE-524,IMPROVEMENT,IMPROVEMENT
LUCENE-526,BUG,BUG
LUCENE-528,IMPROVEMENT,IMPROVEMENT
LUCENE-532,RFE,IMPROVEMENT
LUCENE-536,BUG,BUG
LUCENE-538,BUG,BUG
LUCENE-539,CLEANUP,IMPROVEMENT
LUCENE-540,BUG,BUG
LUCENE-541,RFE,BUG
LUCENE-543,BUG,IMPROVEMENT
LUCENE-544,RFE,IMPROVEMENT
LUCENE-545,RFE,RFE
LUCENE-546,BUG,BUG
LUCENE-550,RFE,RFE
LUCENE-551,BUILD_SYSTEM,TASK
LUCENE-554,BUG,BUG
LUCENE-556,BUG,BUG
LUCENE-557,BUG,BUG
LUCENE-561,BUG,BUG
LUCENE-563,DOCUMENTATION,IMPROVEMENT
LUCENE-564,REFACTORING,BUG
LUCENE-565,RFE,BUG
LUCENE-569,BUG,BUG
LUCENE-570,DESIGN_DEFECT,IMPROVEMENT
LUCENE-572,BUG,BUG
LUCENE-573,BUG,BUG
LUCENE-575,BUG,BUG
LUCENE-577,RFE,RFE
LUCENE-578,RFE,RFE
LUCENE-580,RFE,IMPROVEMENT
LUCENE-582,IMPROVEMENT,IMPROVEMENT
LUCENE-583,BUG,BUG
LUCENE-584,REFACTORING,IMPROVEMENT
LUCENE-586,IMPROVEMENT,IMPROVEMENT
LUCENE-587,BUG,BUG
LUCENE-588,BUG,BUG
LUCENE-589,IMPROVEMENT,IMPROVEMENT
LUCENE-590,DOCUMENTATION,BUG
LUCENE-591,RFE,IMPROVEMENT
LUCENE-593,BUG,BUG
LUCENE-594,DOCUMENTATION,IMPROVEMENT
LUCENE-598,RFE,RFE
LUCENE-601,RFE,IMPROVEMENT
LUCENE-605,IMPROVEMENT,IMPROVEMENT
LUCENE-607,BUG,BUG
LUCENE-608,DOCUMENTATION,IMPROVEMENT
LUCENE-609,BACKPORT,BUG
LUCENE-610,BUG,BUG
LUCENE-611,TEST,BUG
LUCENE-615,DOCUMENTATION,IMPROVEMENT
LUCENE-616,BUG,BUG
LUCENE-618,OTHER,
LUCENE-620,TEST,BUG
LUCENE-621,DESIGN_DEFECT,BUG
LUCENE-622,BUILD_SYSTEM,TASK
LUCENE-623,DOCUMENTATION,IMPROVEMENT
LUCENE-627,BUG,BUG
LUCENE-629,IMPROVEMENT,IMPROVEMENT
LUCENE-630,DOCUMENTATION,BUG
LUCENE-631,RFE,RFE
LUCENE-632,BUG,BUG
LUCENE-634,DOCUMENTATION,BUG
LUCENE-635,REFACTORING,IMPROVEMENT
LUCENE-636,RFE,IMPROVEMENT
LUCENE-638,RFE,BUG
LUCENE-641,BUG,BUG
LUCENE-642,RFE,RFE
LUCENE-644,RFE,IMPROVEMENT
LUCENE-645,BUG,BUG
LUCENE-646,DOCUMENTATION,IMPROVEMENT
LUCENE-649,DOCUMENTATION,IMPROVEMENT
LUCENE-650,BUG,BUG
LUCENE-651,IMPROVEMENT,IMPROVEMENT
LUCENE-652,REFACTORING,IMPROVEMENT
LUCENE-653,BUG,IMPROVEMENT
LUCENE-654,DOCUMENTATION,
LUCENE-656,CLEANUP,IMPROVEMENT
LUCENE-657,DESIGN_DEFECT,IMPROVEMENT
LUCENE-659,BUG,BUG
LUCENE-660,RFE,RFE
LUCENE-661,BUILD_SYSTEM,BUG
LUCENE-663,RFE,RFE
LUCENE-664,DOCUMENTATION,IMPROVEMENT
LUCENE-667,BUILD_SYSTEM,BUG
LUCENE-669,BUG,BUG
LUCENE-672,RFE,RFE
LUCENE-674,IMPROVEMENT,BUG
LUCENE-675,TEST,IMPROVEMENT
LUCENE-676,REFACTORING,IMPROVEMENT
LUCENE-678,RFE,RFE
LUCENE-679,DOCUMENTATION,BUG
LUCENE-683,BUG,BUG
LUCENE-684,DOCUMENTATION,IMPROVEMENT
LUCENE-687,IMPROVEMENT,IMPROVEMENT
LUCENE-689,BUG,BUG
LUCENE-690,BUG,BUG
LUCENE-693,IMPROVEMENT,BUG
LUCENE-695,IMPROVEMENT,IMPROVEMENT
LUCENE-696,BUG,BUG
LUCENE-698,BUG,BUG
LUCENE-701,RFE,IMPROVEMENT
LUCENE-702,IMPROVEMENT,BUG
LUCENE-703,IMPROVEMENT,IMPROVEMENT
LUCENE-705,IMPROVEMENT,IMPROVEMENT
LUCENE-706,DOCUMENTATION,IMPROVEMENT
LUCENE-707,DOCUMENTATION,IMPROVEMENT
LUCENE-708,DOCUMENTATION,IMPROVEMENT
LUCENE-709,RFE,IMPROVEMENT
LUCENE-710,RFE,IMPROVEMENT
LUCENE-711,IMPROVEMENT,IMPROVEMENT
LUCENE-713,DOCUMENTATION,BUG
LUCENE-714,IMPROVEMENT,IMPROVEMENT
LUCENE-715,BUG,BUG
LUCENE-716,RFE,IMPROVEMENT
LUCENE-717,BUILD_SYSTEM,BUG
LUCENE-720,TEST,BUG
LUCENE-721,BUILD_SYSTEM,RFE
LUCENE-722,REFACTORING,BUG
LUCENE-723,RFE,RFE
LUCENE-726,CLEANUP,IMPROVEMENT
LUCENE-727,BUG,BUG
LUCENE-728,CLEANUP,TASK
LUCENE-729,IMPROVEMENT,IMPROVEMENT
LUCENE-730,IMPROVEMENT,IMPROVEMENT
LUCENE-732,RFE,IMPROVEMENT
LUCENE-734,BUILD_SYSTEM,TASK
LUCENE-736,BUG,BUG
LUCENE-738,IMPROVEMENT,IMPROVEMENT
LUCENE-739,IMPROVEMENT,IMPROVEMENT
LUCENE-742,CLEANUP,IMPROVEMENT
LUCENE-743,RFE,IMPROVEMENT
LUCENE-744,TEST,BUG
LUCENE-745,IMPROVEMENT,IMPROVEMENT
LUCENE-746,IMPROVEMENT,IMPROVEMENT
LUCENE-747,BUILD_SYSTEM,BUG
LUCENE-748,BUG,BUG
LUCENE-749,BUG,IMPROVEMENT
LUCENE-750,IMPROVEMENT,IMPROVEMENT
LUCENE-752,TEST,BUG
LUCENE-753,RFE,RFE
LUCENE-754,BUG,BUG
LUCENE-755,RFE,RFE
LUCENE-756,IMPROVEMENT,IMPROVEMENT
LUCENE-757,BUILD_SYSTEM,BUG
LUCENE-759,RFE,IMPROVEMENT
LUCENE-761,IMPROVEMENT,IMPROVEMENT
LUCENE-762,IMPROVEMENT,RFE
LUCENE-763,BUG,BUG
LUCENE-764,DOCUMENTATION,IMPROVEMENT
LUCENE-767,IMPROVEMENT,IMPROVEMENT
LUCENE-768,BUG,BUG
LUCENE-771,IMPROVEMENT,IMPROVEMENT
LUCENE-773,CLEANUP,IMPROVEMENT
LUCENE-780,RFE,IMPROVEMENT
LUCENE-781,BUG,BUG
LUCENE-783,RFE,IMPROVEMENT
LUCENE-785,DESIGN_DEFECT,BUG
LUCENE-786,DOCUMENTATION,IMPROVEMENT
LUCENE-787,BUILD_SYSTEM,BUG
LUCENE-788,BUG,BUG
LUCENE-789,BUG,BUG
LUCENE-790,OTHER,IMPROVEMENT
LUCENE-791,DOCUMENTATION,IMPROVEMENT
LUCENE-792,BUG,BUG
LUCENE-793,DOCUMENTATION,BUG
LUCENE-794,RFE,IMPROVEMENT
LUCENE-795,DOCUMENTATION,BUG
LUCENE-796,DESIGN_DEFECT,IMPROVEMENT
LUCENE-799,BUG,BUG
LUCENE-800,BUG,BUG
LUCENE-801,BUILD_SYSTEM,IMPROVEMENT
LUCENE-802,BUILD_SYSTEM,IMPROVEMENT
LUCENE-803,OTHER,IMPROVEMENT
LUCENE-804,BUILD_SYSTEM,TASK
LUCENE-806,IMPROVEMENT,IMPROVEMENT
LUCENE-807,DOCUMENTATION,IMPROVEMENT
LUCENE-811,DESIGN_DEFECT,BUG
LUCENE-812,BUG,BUG
LUCENE-813,BUG,BUG
LUCENE-814,BUILD_SYSTEM,TASK
LUCENE-818,SPEC,BUG
LUCENE-820,BUG,BUG
LUCENE-821,IMPROVEMENT,BUG
LUCENE-822,RFE,IMPROVEMENT
LUCENE-823,BUG,BUG
LUCENE-824,CLEANUP,IMPROVEMENT
LUCENE-825,BUG,BUG
LUCENE-828,BUG,BUG
LUCENE-829,BUG,BUG
LUCENE-830,IMPROVEMENT,BUG
LUCENE-832,BUG,BUG
LUCENE-834,RFE,RFE
LUCENE-836,RFE,RFE
LUCENE-837,REFACTORING,BUG
LUCENE-840,TEST,TEST
LUCENE-843,IMPROVEMENT,IMPROVEMENT
LUCENE-845,BUG,BUG
LUCENE-846,BUG,BUG
LUCENE-847,REFACTORING,IMPROVEMENT
LUCENE-848,RFE,RFE
LUCENE-849,IMPROVEMENT,IMPROVEMENT
LUCENE-852,RFE,IMPROVEMENT
LUCENE-853,RFE,RFE
LUCENE-854,RFE,RFE
LUCENE-857,IMPROVEMENT,IMPROVEMENT
LUCENE-861,BUG,BUG
LUCENE-862,BUG,BUG
LUCENE-863,CLEANUP,TASK
LUCENE-864,TASK,IMPROVEMENT
LUCENE-865,BUG,BUG
LUCENE-866,IMPROVEMENT,IMPROVEMENT
LUCENE-867,BUILD_SYSTEM,BUG
LUCENE-868,RFE,RFE
LUCENE-869,REFACTORING,IMPROVEMENT
LUCENE-870,RFE,RFE
LUCENE-871,IMPROVEMENT,BUG
LUCENE-873,BUILD_SYSTEM,BUG
LUCENE-875,DOCUMENTATION,TASK
LUCENE-877,DOCUMENTATION,BUG
LUCENE-879,RFE,IMPROVEMENT
LUCENE-880,BUG,BUG
LUCENE-881,BUG,BUG
LUCENE-882,IMPROVEMENT,IMPROVEMENT
LUCENE-883,BUG,BUG
LUCENE-884,DOCUMENTATION,IMPROVEMENT
LUCENE-885,BUILD_SYSTEM,IMPROVEMENT
LUCENE-886,CLEANUP,IMPROVEMENT
LUCENE-888,IMPROVEMENT,IMPROVEMENT
LUCENE-890,DOCUMENTATION,TASK
LUCENE-891,DOCUMENTATION,TASK
LUCENE-892,IMPROVEMENT,IMPROVEMENT
LUCENE-894,BUILD_SYSTEM,BUG
LUCENE-895,TEST,BUG
LUCENE-896,RFE,IMPROVEMENT
LUCENE-898,BUILD_SYSTEM,BUG
LUCENE-900,BUILD_SYSTEM,TEST
LUCENE-901,BUG,BUG
LUCENE-903,BUG,BUG
LUCENE-904,BUILD_SYSTEM,IMPROVEMENT
LUCENE-905,BUILD_SYSTEM,BUG
LUCENE-906,RFE,RFE
LUCENE-907,BUILD_SYSTEM,BUG
LUCENE-908,BUILD_SYSTEM,BUG
LUCENE-909,BUILD_SYSTEM,TASK
LUCENE-910,DOCUMENTATION,TASK
LUCENE-912,BUG,BUG
LUCENE-913,BUG,BUG
LUCENE-914,SPEC,BUG
LUCENE-917,DOCUMENTATION,
LUCENE-918,DOCUMENTATION,
LUCENE-919,DESIGN_DEFECT,
LUCENE-920,DOCUMENTATION,
LUCENE-921,DOCUMENTATION,
LUCENE-923,DESIGN_DEFECT,
LUCENE-924,DOCUMENTATION,
LUCENE-925,DOCUMENTATION,
LUCENE-926,DOCUMENTATION,
LUCENE-929,IMPROVEMENT,BUG
LUCENE-930,BUILD_SYSTEM,BUG
LUCENE-931,DOCUMENTATION,
LUCENE-933,IMPROVEMENT,BUG
LUCENE-934,TASK,TASK
LUCENE-935,BUILD_SYSTEM,IMPROVEMENT
LUCENE-936,DOCUMENTATION,BUG
LUCENE-937,IMPROVEMENT,IMPROVEMENT
LUCENE-938,BUG,BUG
LUCENE-939,IMPROVEMENT,IMPROVEMENT
LUCENE-940,BUG,BUG
LUCENE-941,BUG,BUG
LUCENE-943,RFE,RFE
LUCENE-944,CLEANUP,IMPROVEMENT
LUCENE-945,BUILD_SYSTEM,BUG
LUCENE-946,OTHER,TASK
LUCENE-947,IMPROVEMENT,IMPROVEMENT
LUCENE-948,BUG,BUG
LUCENE-949,BUG,BUG
LUCENE-951,BUG,BUG
LUCENE-952,TEST,BUG
LUCENE-955,BUG,BUG
LUCENE-957,BUG,BUG
LUCENE-959,IMPROVEMENT,IMPROVEMENT
LUCENE-960,RFE,IMPROVEMENT
LUCENE-961,BUG,BUG
LUCENE-962,BUG,BUG
LUCENE-963,IMPROVEMENT,IMPROVEMENT
LUCENE-964,CLEANUP,IMPROVEMENT
LUCENE-966,IMPROVEMENT,IMPROVEMENT
LUCENE-967,RFE,IMPROVEMENT
LUCENE-969,IMPROVEMENT,IMPROVEMENT
LUCENE-970,BUG,BUG
LUCENE-971,IMPROVEMENT,IMPROVEMENT
LUCENE-973,BUG,BUG
LUCENE-974,DOCUMENTATION,
LUCENE-975,RFE,RFE
LUCENE-976,BUG,BUG
LUCENE-977,IMPROVEMENT,IMPROVEMENT
LUCENE-978,BUG,BUG
LUCENE-979,CLEANUP,IMPROVEMENT
LUCENE-980,BUG,BUG
LUCENE-981,RFE,RFE
LUCENE-982,RFE,IMPROVEMENT
LUCENE-984,CLEANUP,BUG
LUCENE-985,BUG,BUG
LUCENE-986,REFACTORING,IMPROVEMENT
LUCENE-987,TEST,TEST
LUCENE-991,BUG,BUG
LUCENE-992,BUG,BUG
LUCENE-994,IMPROVEMENT,IMPROVEMENT
LUCENE-995,RFE,IMPROVEMENT
LUCENE-996,RFE,IMPROVEMENT
LUCENE-997,RFE,RFE
