ID,CLASSIFIED,TYPE
JCR-2186,IMPROVEMENT,IMPROVEMENT
JCR-194,BUG,BUG
JCR-1366,TEST,RFE
JCR-2734,BUG,BUG
JCR-3082,BUG,BUG
JCR-2237,BUG,BUG
JCR-925,BUILD_SYSTEM,BUG
JCR-3057,BUG,BUG
JCR-3160,BUG,BUG
JCR-959,DOCUMENTATION,IMPROVEMENT
JCR-500,TEST,BUG
JCR-2646,BUG,BUG
JCR-274,IMPROVEMENT,IMPROVEMENT
JCR-2724,BUG,BUG
JCR-933,BUG,BUG
JCR-2855,BUG,BUG
JCR-1902,BUG,BUG
JCR-595,REFACTORING,IMPROVEMENT
JCR-502,TEST,BUG
JCR-825,BUG,BUG
JCR-586,BUG,BUG
JCR-2181,BUILD_SYSTEM,IMPROVEMENT
JCR-2873,RFE,IMPROVEMENT
JCR-667,REFACTORING,IMPROVEMENT
JCR-824,BUG,BUG
JCR-413,BUG,BUG
JCR-529,BUG,BUG
JCR-2700,RFE,IMPROVEMENT
JCR-1874,TEST,IMPROVEMENT
JCR-1740,REFACTORING,IMPROVEMENT
JCR-1001,IMPROVEMENT,IMPROVEMENT
JCR-1197,BUG,BUG
JCR-250,BUG,BUG
JCR-1853,RFE,IMPROVEMENT
JCR-1425,IMPROVEMENT,IMPROVEMENT
JCR-103,RFE,RFE
JCR-2398,TEST,BUG
JCR-253,RFE,IMPROVEMENT
JCR-1688,BUG,BUG
JCR-2076,RFE,
JCR-178,IMPROVEMENT,IMPROVEMENT
JCR-3154,RFE,
JCR-681,BUG,BUG
JCR-1803,BUG,BUG
JCR-3213,IMPROVEMENT,IMPROVEMENT
JCR-792,BUG,BUG
JCR-1664,BUG,BUG
JCR-885,BUG,BUG
JCR-1996,RFE,BUG
JCR-467,IMPROVEMENT,IMPROVEMENT
JCR-770,IMPROVEMENT,IMPROVEMENT
JCR-636,BUG,BUG
JCR-2556,IMPROVEMENT,IMPROVEMENT
JCR-1394,IMPROVEMENT,IMPROVEMENT
JCR-1761,RFE,RFE
JCR-2165,BUG,BUG
JCR-27,BUG,BUG
JCR-2848,CLEANUP,IMPROVEMENT
JCR-739,BUG,BUG
JCR-1565,RFE,
JCR-2502,IMPROVEMENT,IMPROVEMENT
JCR-3156,BUG,BUG
JCR-1925,BUG,BUG
JCR-1416,IMPROVEMENT,IMPROVEMENT
JCR-1546,CLEANUP,BUG
JCR-1206,IMPROVEMENT,IMPROVEMENT
JCR-3118,RFE,RFE
JCR-860,RFE,IMPROVEMENT
JCR-610,IMPROVEMENT,IMPROVEMENT
JCR-2130,IMPROVEMENT,IMPROVEMENT
JCR-240,BUG,BUG
JCR-2023,BUG,BUG
JCR-36,BUG,BUG
JCR-1421,BACKPORT,IMPROVEMENT
JCR-645,IMPROVEMENT,IMPROVEMENT
JCR-1971,BUILD_SYSTEM,IMPROVEMENT
JCR-2787,BUG,BUG
JCR-2584,IMPROVEMENT,IMPROVEMENT
JCR-393,BUG,BUG
JCR-2364,BUG,BUG
JCR-2253,RFE,RFE
JCR-2075,RFE,
JCR-1442,DOCUMENTATION,TASK
JCR-2715,IMPROVEMENT,IMPROVEMENT
JCR-1322,BUG,BUG
JCR-2269,BUG,BUG
JCR-1712,RFE,
JCR-1034,BUG,BUG
JCR-268,BUG,BUG
JCR-3044,CLEANUP,IMPROVEMENT
JCR-2718,BUG,BUG
JCR-2045,RFE,RFE
JCR-1082,BUG,BUG
JCR-1864,CLEANUP,IMPROVEMENT
JCR-2155,BUG,BUG
JCR-1427,BUG,BUG
JCR-546,BUG,BUG
JCR-2698,REFACTORING,IMPROVEMENT
JCR-1092,BUG,BUG
JCR-2333,IMPROVEMENT,BUG
JCR-2507,BUG,BUG
JCR-52,DOCUMENTATION,IMPROVEMENT
JCR-1456,RFE,IMPROVEMENT
JCR-2192,BUG,BUG
JCR-956,RFE,RFE
JCR-1103,BUG,BUG
JCR-3114,DESIGN_DEFECT,
JCR-18,BUG,BUG
JCR-656,BUG,BUG
JCR-2326,TEST,BUG
JCR-2555,REFACTORING,IMPROVEMENT
JCR-1774,CLEANUP,IMPROVEMENT
JCR-1273,IMPROVEMENT,IMPROVEMENT
JCR-1821,BUG,BUG
JCR-2354,BUG,BUG
JCR-2889,TEST,BUG
JCR-290,BUG,BUG
JCR-2010,IMPROVEMENT,IMPROVEMENT
JCR-1746,DOCUMENTATION,BUG
JCR-2421,BUG,BUG
JCR-1028,IMPROVEMENT,IMPROVEMENT
JCR-1703,BUG,BUG
JCR-2915,BUG,BUG
JCR-3078,RFE,RFE
JCR-1147,BUG,BUG
JCR-86,BUG,BUG
JCR-2808,BUG,BUG
JCR-231,BUG,BUG
JCR-2675,BUG,BUG
JCR-1363,IMPROVEMENT,IMPROVEMENT
JCR-1773,BUG,BUG
JCR-1403,DOCUMENTATION,IMPROVEMENT
JCR-510,TEST,BUG
JCR-214,BUG,BUG
JCR-2034,RFE,RFE
JCR-1622,BUG,BUG
JCR-1623,BUG,BUG
JCR-2919,BUG,BUG
JCR-3175,BUG,BUG
JCR-549,BUG,BUG
JCR-3085,IMPROVEMENT,IMPROVEMENT
JCR-1553,BUG,BUG
JCR-1346,BUG,BUG
JCR-773,BUG,BUG
JCR-3223,BUG,BUG
JCR-676,RFE,RFE
JCR-3255,RFE,RFE
JCR-1360,BUG,BUG
JCR-1929,DOCUMENTATION,BUG
JCR-1809,IMPROVEMENT,IMPROVEMENT
JCR-3198,BUG,BUG
JCR-1564,RFE,
JCR-1645,RFE,RFE
JCR-2256,RFE,
JCR-2341,BUG,BUG
JCR-2041,RFE,RFE
JCR-1287,IMPROVEMENT,IMPROVEMENT
JCR-1104,RFE,RFE
JCR-1235,BUG,BUG
JCR-799,BUG,BUG
JCR-134,RFE,RFE
JCR-2109,CLEANUP,IMPROVEMENT
JCR-1220,IMPROVEMENT,IMPROVEMENT
JCR-1476,BUG,BUG
JCR-2189,TEST,IMPROVEMENT
JCR-1066,RFE,IMPROVEMENT
JCR-2967,BUG,BUG
JCR-1276,RFE,RFE
JCR-2486,REFACTORING,IMPROVEMENT
JCR-233,BUG,BUG
JCR-1141,BUG,BUG
JCR-972,BUG,BUG
JCR-2272,BUG,BUG
JCR-811,TEST,BUG
JCR-2298,BUG,BUG
JCR-1298,OTHER,BUG
JCR-622,BUG,BUG
JCR-2657,BUG,BUG
JCR-1882,BUILD_SYSTEM,IMPROVEMENT
JCR-992,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-1066,BACKPORT,BUG
HTTPCLIENT-1111,BACKPORT,IMPROVEMENT
HTTPCLIENT-222,BACKPORT,BUG
HTTPCLIENT-381,BACKPORT,BUG
HTTPCLIENT-692,BACKPORT,IMPROVEMENT
HTTPCLIENT-1001,BUG,BUG
HTTPCLIENT-1002,BUG,BUG
HTTPCLIENT-1009,BUG,BUG
HTTPCLIENT-1011,BUG,IMPROVEMENT
HTTPCLIENT-1024,BUG,BUG
HTTPCLIENT-103,BUG,BUG
HTTPCLIENT-1031,BUG,BUG
HTTPCLIENT-1038,BUG,BUG
HTTPCLIENT-1039,BUG,BUG
HTTPCLIENT-1041,BUG,BUG
HTTPCLIENT-1045,BUG,BUG
HTTPCLIENT-105,BUG,BUG
HTTPCLIENT-1051,BUG,BUG
HTTPCLIENT-1053,BUG,BUG
HTTPCLIENT-1056,BUG,BUG
HTTPCLIENT-1058,BUG,BUG
HTTPCLIENT-1061,BUG,BUG
HTTPCLIENT-1069,BUG,BUG
HTTPCLIENT-107,BUG,BUG
HTTPCLIENT-1073,BUG,BUG
HTTPCLIENT-1075,BUG,BUG
HTTPCLIENT-1078,BUG,BUG
HTTPCLIENT-1079,BUG,BUG
HTTPCLIENT-1087,BUG,BUG
HTTPCLIENT-11,BUG,BUG
HTTPCLIENT-1100,BUG,BUG
HTTPCLIENT-1103,BUG,BUG
HTTPCLIENT-1107,BUG,BUG
HTTPCLIENT-1113,BUG,BUG
HTTPCLIENT-1116,BUG,BUG
HTTPCLIENT-112,BUG,BUG
HTTPCLIENT-1120,BUG,BUG
HTTPCLIENT-1122,BUG,BUG
HTTPCLIENT-1127,BUG,BUG
HTTPCLIENT-1129,BUG,
HTTPCLIENT-113,BUG,BUG
HTTPCLIENT-1130,BUG,BUG
HTTPCLIENT-1136,BUG,BUG
HTTPCLIENT-1139,BUG,BUG
HTTPCLIENT-1140,BUG,BUG
HTTPCLIENT-1142,BUG,BUG
HTTPCLIENT-1143,BUG,BUG
HTTPCLIENT-1147,BUG,BUG
HTTPCLIENT-1152,BUG,BUG
HTTPCLIENT-116,BUG,BUG
HTTPCLIENT-1166,BUG,BUG
HTTPCLIENT-1177,BUG,BUG
HTTPCLIENT-1180,BUG,BUG
HTTPCLIENT-119,BUG,BUG
HTTPCLIENT-12,BUG,BUG
HTTPCLIENT-121,BUG,BUG
HTTPCLIENT-122,BUG,BUG
HTTPCLIENT-124,BUG,BUG
HTTPCLIENT-125,BUG,BUG
HTTPCLIENT-128,BUG,BUG
HTTPCLIENT-13,BUG,BUG
HTTPCLIENT-135,BUG,BUG
HTTPCLIENT-142,BUG,BUG
HTTPCLIENT-147,BUG,BUG
HTTPCLIENT-148,BUG,BUG
HTTPCLIENT-149,BUG,BUG
HTTPCLIENT-15,BUG,BUG
HTTPCLIENT-150,BUG,BUG
HTTPCLIENT-151,BUG,BUG
HTTPCLIENT-156,BUG,BUG
HTTPCLIENT-158,BUG,BUG
HTTPCLIENT-161,BUG,BUG
HTTPCLIENT-163,BUG,BUG
HTTPCLIENT-165,BUG,BUG
HTTPCLIENT-167,BUG,BUG
HTTPCLIENT-169,BUG,BUG
HTTPCLIENT-175,BUG,BUG
HTTPCLIENT-176,BUG,BUG
HTTPCLIENT-179,BUG,BUG
HTTPCLIENT-182,BUG,BUG
HTTPCLIENT-184,BUG,BUG
HTTPCLIENT-185,BUG,BUG
HTTPCLIENT-188,BUG,BUG
HTTPCLIENT-19,BUG,BUG
HTTPCLIENT-190,BUG,BUG
HTTPCLIENT-191,BUG,BUG
HTTPCLIENT-192,BUG,BUG
HTTPCLIENT-195,BUG,BUG
HTTPCLIENT-196,BUG,BUG
HTTPCLIENT-197,BUG,BUG
HTTPCLIENT-198,BUG,BUG
HTTPCLIENT-202,BUG,BUG
HTTPCLIENT-204,BUG,BUG
HTTPCLIENT-205,BUG,BUG
HTTPCLIENT-208,BUG,BUG
HTTPCLIENT-210,BUG,BUG
HTTPCLIENT-213,BUG,BUG
HTTPCLIENT-216,BUG,BUG
HTTPCLIENT-22,BUG,BUG
HTTPCLIENT-220,BUG,BUG
HTTPCLIENT-221,BUG,BUG
HTTPCLIENT-223,BUG,BUG
HTTPCLIENT-226,BUG,BUG
HTTPCLIENT-227,BUG,BUG
HTTPCLIENT-228,BUG,BUG
HTTPCLIENT-236,BUG,BUG
HTTPCLIENT-239,BUG,BUG
HTTPCLIENT-24,BUG,BUG
HTTPCLIENT-25,BUG,BUG
HTTPCLIENT-261,BUG,BUG
HTTPCLIENT-264,BUG,BUG
HTTPCLIENT-265,BUG,BUG
HTTPCLIENT-268,BUG,BUG
HTTPCLIENT-269,BUG,BUG
HTTPCLIENT-270,BUG,BUG
HTTPCLIENT-271,BUG,BUG
HTTPCLIENT-273,BUG,BUG
HTTPCLIENT-275,BUG,BUG
HTTPCLIENT-279,BUG,BUG
HTTPCLIENT-280,BUG,BUG
HTTPCLIENT-281,BUG,BUG
HTTPCLIENT-283,BUG,BUG
HTTPCLIENT-286,BUG,IMPROVEMENT
HTTPCLIENT-289,BUG,BUG
HTTPCLIENT-290,BUG,BUG
HTTPCLIENT-292,BUG,BUG
HTTPCLIENT-295,BUG,IMPROVEMENT
HTTPCLIENT-296,BUG,BUG
HTTPCLIENT-297,BUG,BUG
HTTPCLIENT-3,BUG,BUG
HTTPCLIENT-302,BUG,BUG
HTTPCLIENT-307,BUG,BUG
HTTPCLIENT-310,BUG,BUG
HTTPCLIENT-311,BUG,BUG
HTTPCLIENT-314,BUG,BUG
HTTPCLIENT-315,BUG,BUG
HTTPCLIENT-318,BUG,BUG
HTTPCLIENT-319,BUG,BUG
HTTPCLIENT-320,BUG,BUG
HTTPCLIENT-321,BUG,BUG
HTTPCLIENT-325,BUG,BUG
HTTPCLIENT-330,BUG,BUG
HTTPCLIENT-336,BUG,BUG
HTTPCLIENT-341,BUG,BUG
HTTPCLIENT-346,BUG,BUG
HTTPCLIENT-350,BUG,BUG
HTTPCLIENT-359,BUG,BUG
HTTPCLIENT-365,BUG,BUG
HTTPCLIENT-369,BUG,BUG
HTTPCLIENT-375,BUG,BUG
HTTPCLIENT-378,BUG,BUG
HTTPCLIENT-379,BUG,BUG
HTTPCLIENT-38,BUG,BUG
HTTPCLIENT-386,BUG,BUG
HTTPCLIENT-387,BUG,BUG
HTTPCLIENT-390,BUG,BUG
HTTPCLIENT-402,BUG,BUG
HTTPCLIENT-404,BUG,BUG
HTTPCLIENT-405,BUG,BUG
HTTPCLIENT-411,BUG,BUG
HTTPCLIENT-413,BUG,BUG
HTTPCLIENT-414,BUG,BUG
HTTPCLIENT-418,BUG,BUG
HTTPCLIENT-425,BUG,BUG
HTTPCLIENT-429,BUG,BUG
HTTPCLIENT-436,BUG,BUG
HTTPCLIENT-437,BUG,BUG
HTTPCLIENT-439,BUG,BUG
HTTPCLIENT-440,BUG,BUG
HTTPCLIENT-441,BUG,BUG
HTTPCLIENT-444,BUG,BUG
HTTPCLIENT-445,BUG,BUG
HTTPCLIENT-447,BUG,BUG
HTTPCLIENT-452,BUG,BUG
HTTPCLIENT-453,BUG,BUG
HTTPCLIENT-454,BUG,BUG
HTTPCLIENT-456,BUG,BUG
HTTPCLIENT-461,BUG,BUG
HTTPCLIENT-463,BUG,BUG
HTTPCLIENT-464,BUG,BUG
HTTPCLIENT-467,BUG,BUG
HTTPCLIENT-469,BUG,BUG
HTTPCLIENT-471,BUG,BUG
HTTPCLIENT-472,BUG,IMPROVEMENT
HTTPCLIENT-478,BUG,BUG
HTTPCLIENT-487,BUG,BUG
HTTPCLIENT-489,BUG,BUG
HTTPCLIENT-490,BUG,BUG
HTTPCLIENT-491,BUG,BUG
HTTPCLIENT-495,BUG,BUG
HTTPCLIENT-5,BUG,BUG
HTTPCLIENT-501,BUG,BUG
HTTPCLIENT-502,BUG,BUG
HTTPCLIENT-504,BUG,BUG
HTTPCLIENT-506,BUG,BUG
HTTPCLIENT-511,BUG,BUG
HTTPCLIENT-512,BUG,BUG
HTTPCLIENT-514,BUG,BUG
HTTPCLIENT-520,BUG,BUG
HTTPCLIENT-522,BUG,BUG
HTTPCLIENT-530,BUG,BUG
HTTPCLIENT-539,BUG,BUG
HTTPCLIENT-542,BUG,BUG
HTTPCLIENT-544,BUG,BUG
HTTPCLIENT-546,BUG,BUG
HTTPCLIENT-557,BUG,BUG
HTTPCLIENT-561,BUG,BUG
HTTPCLIENT-567,BUG,BUG
HTTPCLIENT-569,BUG,BUG
HTTPCLIENT-570,BUG,BUG
HTTPCLIENT-578,BUG,BUG
HTTPCLIENT-587,BUG,BUG
HTTPCLIENT-588,BUG,BUG
HTTPCLIENT-594,BUG,BUG
HTTPCLIENT-598,BUG,BUG
HTTPCLIENT-606,BUG,BUG
HTTPCLIENT-612,BUG,BUG
HTTPCLIENT-616,BUG,BUG
HTTPCLIENT-622,BUG,BUG
HTTPCLIENT-628,BUG,BUG
HTTPCLIENT-632,BUG,BUG
HTTPCLIENT-633,BUG,BUG
HTTPCLIENT-634,BUG,IMPROVEMENT
HTTPCLIENT-635,BUG,IMPROVEMENT
HTTPCLIENT-641,BUG,BUG
HTTPCLIENT-644,BUG,BUG
HTTPCLIENT-655,BUG,BUG
HTTPCLIENT-675,BUG,BUG
HTTPCLIENT-676,BUG,BUG
HTTPCLIENT-679,BUG,BUG
HTTPCLIENT-687,BUG,BUG
HTTPCLIENT-688,BUG,BUG
HTTPCLIENT-693,BUG,BUG
HTTPCLIENT-698,BUG,BUG
HTTPCLIENT-704,BUG,BUG
HTTPCLIENT-705,BUG,BUG
HTTPCLIENT-711,BUG,BUG
HTTPCLIENT-717,BUG,BUG
HTTPCLIENT-718,BUG,BUG
HTTPCLIENT-730,BUG,BUG
HTTPCLIENT-737,BUG,BUG
HTTPCLIENT-741,BUG,BUG
HTTPCLIENT-747,BUG,BUG
HTTPCLIENT-754,BUG,BUG
HTTPCLIENT-755,BUG,BUG
HTTPCLIENT-757,BUG,BUG
HTTPCLIENT-759,BUG,BUG
HTTPCLIENT-760,BUG,BUG
HTTPCLIENT-763,BUG,BUG
HTTPCLIENT-765,BUG,BUG
HTTPCLIENT-767,BUG,BUG
HTTPCLIENT-769,BUG,BUG
HTTPCLIENT-771,BUG,BUG
HTTPCLIENT-773,BUG,BUG
HTTPCLIENT-776,BUG,BUG
HTTPCLIENT-777,BUG,BUG
HTTPCLIENT-784,BUG,BUG
HTTPCLIENT-79,BUG,BUG
HTTPCLIENT-790,BUG,BUG
HTTPCLIENT-795,BUG,BUG
HTTPCLIENT-8,BUG,BUG
HTTPCLIENT-803,BUG,BUG
HTTPCLIENT-806,BUG,BUG
HTTPCLIENT-813,BUG,BUG
HTTPCLIENT-833,BUG,BUG
HTTPCLIENT-837,BUG,BUG
HTTPCLIENT-848,BUG,BUG
HTTPCLIENT-85,BUG,BUG
HTTPCLIENT-852,BUG,BUG
HTTPCLIENT-853,BUG,BUG
HTTPCLIENT-856,BUG,BUG
HTTPCLIENT-859,BUG,BUG
HTTPCLIENT-860,BUG,BUG
HTTPCLIENT-875,BUG,BUG
HTTPCLIENT-880,BUG,BUG
HTTPCLIENT-881,BUG,BUG
HTTPCLIENT-882,BUG,BUG
HTTPCLIENT-883,BUG,BUG
HTTPCLIENT-884,BUG,BUG
HTTPCLIENT-885,BUG,BUG
HTTPCLIENT-9,BUG,BUG
HTTPCLIENT-902,BUG,BUG
HTTPCLIENT-92,BUG,BUG
HTTPCLIENT-929,BUG,BUG
HTTPCLIENT-930,BUG,BUG
HTTPCLIENT-931,BUG,BUG
HTTPCLIENT-932,BUG,BUG
HTTPCLIENT-936,BUG,BUG
HTTPCLIENT-939,BUG,BUG
HTTPCLIENT-940,BUG,BUG
HTTPCLIENT-944,BUG,BUG
HTTPCLIENT-948,BUG,BUG
HTTPCLIENT-951,BUG,BUG
HTTPCLIENT-952,BUG,BUG
HTTPCLIENT-953,BUG,BUG
HTTPCLIENT-960,BUG,BUG
HTTPCLIENT-964,BUG,BUG
HTTPCLIENT-965,BUG,BUG
HTTPCLIENT-969,BUG,BUG
HTTPCLIENT-97,BUG,BUG
HTTPCLIENT-974,BUG,BUG
HTTPCLIENT-98,BUG,BUG
HTTPCLIENT-981,BUG,BUG
HTTPCLIENT-985,BUG,BUG
HTTPCLIENT-986,BUG,BUG
HTTPCLIENT-989,BUG,BUG
HTTPCLIENT-99,BUG,BUG
HTTPCLIENT-991,BUG,BUG
HTTPCLIENT-995,BUG,BUG
HTTPCLIENT-996,BUG,BUG
HTTPCLIENT-1020,BUILD_SYSTEM,
HTTPCLIENT-1072,BUILD_SYSTEM,IMPROVEMENT
HTTPCLIENT-114,BUILD_SYSTEM,BUG
HTTPCLIENT-1172,BUILD_SYSTEM,
HTTPCLIENT-146,BUILD_SYSTEM,BUG
HTTPCLIENT-215,BUILD_SYSTEM,BUG
HTTPCLIENT-259,BUILD_SYSTEM,BUG
HTTPCLIENT-583,BUILD_SYSTEM,IMPROVEMENT
HTTPCLIENT-595,BUILD_SYSTEM,IMPROVEMENT
HTTPCLIENT-605,BUILD_SYSTEM,IMPROVEMENT
HTTPCLIENT-639,BUILD_SYSTEM,
HTTPCLIENT-67,BUILD_SYSTEM,BUG
HTTPCLIENT-686,BUILD_SYSTEM,BUG
HTTPCLIENT-768,BUILD_SYSTEM,
HTTPCLIENT-826,BUILD_SYSTEM,IMPROVEMENT
HTTPCLIENT-1005,CLEANUP,IMPROVEMENT
HTTPCLIENT-145,CLEANUP,BUG
HTTPCLIENT-304,CLEANUP,BUG
HTTPCLIENT-383,CLEANUP,BUG
HTTPCLIENT-618,CLEANUP,IMPROVEMENT
HTTPCLIENT-713,CLEANUP,
HTTPCLIENT-715,CLEANUP,
HTTPCLIENT-725,CLEANUP,IMPROVEMENT
HTTPCLIENT-770,CLEANUP,IMPROVEMENT
HTTPCLIENT-779,CLEANUP,IMPROVEMENT
HTTPCLIENT-904,CLEANUP,IMPROVEMENT
HTTPCLIENT-251,DESIGN_DEFECT,IMPROVEMENT
HTTPCLIENT-509,DESIGN_DEFECT,BUG
HTTPCLIENT-574,DESIGN_DEFECT,BUG
HTTPCLIENT-630,DESIGN_DEFECT,BUG
HTTPCLIENT-758,DESIGN_DEFECT,BUG
HTTPCLIENT-797,DESIGN_DEFECT,BUG
HTTPCLIENT-1013,DOCUMENTATION,BUG
HTTPCLIENT-1027,DOCUMENTATION,IMPROVEMENT
HTTPCLIENT-1028,DOCUMENTATION,IMPROVEMENT
HTTPCLIENT-1029,DOCUMENTATION,IMPROVEMENT
HTTPCLIENT-1034,DOCUMENTATION,IMPROVEMENT
HTTPCLIENT-1057,DOCUMENTATION,IMPROVEMENT
HTTPCLIENT-1065,DOCUMENTATION,TASK
HTTPCLIENT-1134,DOCUMENTATION,IMPROVEMENT
HTTPCLIENT-1168,DOCUMENTATION,BUG
HTTPCLIENT-118,DOCUMENTATION,BUG
HTTPCLIENT-143,DOCUMENTATION,BUG
HTTPCLIENT-144,DOCUMENTATION,BUG
HTTPCLIENT-152,DOCUMENTATION,BUG
HTTPCLIENT-168,DOCUMENTATION,BUG
HTTPCLIENT-233,DOCUMENTATION,IMPROVEMENT
HTTPCLIENT-253,DOCUMENTATION,IMPROVEMENT
HTTPCLIENT-262,DOCUMENTATION,BUG
HTTPCLIENT-284,DOCUMENTATION,BUG
HTTPCLIENT-291,DOCUMENTATION,BUG
HTTPCLIENT-298,DOCUMENTATION,IMPROVEMENT
HTTPCLIENT-300,DOCUMENTATION,BUG
HTTPCLIENT-312,DOCUMENTATION,BUG
HTTPCLIENT-313,DOCUMENTATION,BUG
HTTPCLIENT-324,DOCUMENTATION,IMPROVEMENT
HTTPCLIENT-329,DOCUMENTATION,IMPROVEMENT
HTTPCLIENT-331,DOCUMENTATION,BUG
HTTPCLIENT-342,DOCUMENTATION,BUG
HTTPCLIENT-343,DOCUMENTATION,BUG
HTTPCLIENT-356,DOCUMENTATION,IMPROVEMENT
HTTPCLIENT-366,DOCUMENTATION,BUG
HTTPCLIENT-377,DOCUMENTATION,BUG
HTTPCLIENT-388,DOCUMENTATION,BUG
HTTPCLIENT-407,DOCUMENTATION,IMPROVEMENT
HTTPCLIENT-410,DOCUMENTATION,BUG
HTTPCLIENT-412,DOCUMENTATION,IMPROVEMENT
HTTPCLIENT-438,DOCUMENTATION,IMPROVEMENT
HTTPCLIENT-449,DOCUMENTATION,BUG
HTTPCLIENT-500,DOCUMENTATION,BUG
HTTPCLIENT-516,DOCUMENTATION,IMPROVEMENT
HTTPCLIENT-517,DOCUMENTATION,IMPROVEMENT
HTTPCLIENT-521,DOCUMENTATION,BUG
HTTPCLIENT-533,DOCUMENTATION,BUG
HTTPCLIENT-536,DOCUMENTATION,BUG
HTTPCLIENT-538,DOCUMENTATION,IMPROVEMENT
HTTPCLIENT-540,DOCUMENTATION,BUG
HTTPCLIENT-553,DOCUMENTATION,BUG
HTTPCLIENT-563,DOCUMENTATION,BUG
HTTPCLIENT-62,DOCUMENTATION,IMPROVEMENT
HTTPCLIENT-651,DOCUMENTATION,IMPROVEMENT
HTTPCLIENT-69,DOCUMENTATION,IMPROVEMENT
HTTPCLIENT-695,DOCUMENTATION,BUG
HTTPCLIENT-696,DOCUMENTATION,BUG
HTTPCLIENT-70,DOCUMENTATION,IMPROVEMENT
HTTPCLIENT-701,DOCUMENTATION,BUG
HTTPCLIENT-764,DOCUMENTATION,IMPROVEMENT
HTTPCLIENT-772,DOCUMENTATION,BUG
HTTPCLIENT-780,DOCUMENTATION,BUG
HTTPCLIENT-791,DOCUMENTATION,BUG
HTTPCLIENT-815,DOCUMENTATION,IMPROVEMENT
HTTPCLIENT-818,DOCUMENTATION,BUG
HTTPCLIENT-819,DOCUMENTATION,BUG
HTTPCLIENT-820,DOCUMENTATION,BUG
HTTPCLIENT-842,DOCUMENTATION,IMPROVEMENT
HTTPCLIENT-867,DOCUMENTATION,BUG
HTTPCLIENT-868,DOCUMENTATION,IMPROVEMENT
HTTPCLIENT-892,DOCUMENTATION,BUG
HTTPCLIENT-933,DOCUMENTATION,BUG
HTTPCLIENT-942,DOCUMENTATION,BUG
HTTPCLIENT-943,DOCUMENTATION,IMPROVEMENT
HTTPCLIENT-10,IMPROVEMENT,BUG
HTTPCLIENT-1003,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-1008,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-1032,IMPROVEMENT,BUG
HTTPCLIENT-1033,IMPROVEMENT,BUG
HTTPCLIENT-1036,IMPROVEMENT,BUG
HTTPCLIENT-1037,IMPROVEMENT,BUG
HTTPCLIENT-104,IMPROVEMENT,BUG
HTTPCLIENT-1054,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-108,IMPROVEMENT,BUG
HTTPCLIENT-1086,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-1092,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-1098,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-1137,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-1144,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-1153,IMPROVEMENT,BUG
HTTPCLIENT-1155,IMPROVEMENT,BUG
HTTPCLIENT-1157,IMPROVEMENT,BUG
HTTPCLIENT-1158,IMPROVEMENT,
HTTPCLIENT-1179,IMPROVEMENT,
HTTPCLIENT-123,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-126,IMPROVEMENT,BUG
HTTPCLIENT-129,IMPROVEMENT,BUG
HTTPCLIENT-130,IMPROVEMENT,BUG
HTTPCLIENT-136,IMPROVEMENT,BUG
HTTPCLIENT-139,IMPROVEMENT,BUG
HTTPCLIENT-141,IMPROVEMENT,BUG
HTTPCLIENT-157,IMPROVEMENT,BUG
HTTPCLIENT-166,IMPROVEMENT,BUG
HTTPCLIENT-177,IMPROVEMENT,BUG
HTTPCLIENT-178,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-193,IMPROVEMENT,BUG
HTTPCLIENT-206,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-214,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-232,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-235,IMPROVEMENT,BUG
HTTPCLIENT-237,IMPROVEMENT,BUG
HTTPCLIENT-238,IMPROVEMENT,BUG
HTTPCLIENT-241,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-242,IMPROVEMENT,BUG
HTTPCLIENT-244,IMPROVEMENT,BUG
HTTPCLIENT-249,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-255,IMPROVEMENT,BUG
HTTPCLIENT-274,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-287,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-301,IMPROVEMENT,BUG
HTTPCLIENT-303,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-308,IMPROVEMENT,BUG
HTTPCLIENT-32,IMPROVEMENT,BUG
HTTPCLIENT-332,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-34,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-344,IMPROVEMENT,BUG
HTTPCLIENT-347,IMPROVEMENT,BUG
HTTPCLIENT-349,IMPROVEMENT,IMPROVEMENT
HTTPCLIENT-351,IMPROVEMENT,IMPROVEMENT
